t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
20.348,0.2,0.5711,0.20451778190174033,65.10003187970429,27521303
20.399,0.2,0.5711,0.21131607945106384,67.263997198873,27520835
20.45,0.2,0.5711,0.21131607945106384,67.263997198873,27520835
20.501,0.2,0.5711,0.21050073685659434,67.00446559042662,27520368
20.552,0.2,0.5711,0.21050073685659434,67.00446559042662,27520368
20.603,0.2,0.5711,0.21540806192879156,68.56651567562457,27519891
20.655,0.2,0.5711,0.21540806192879156,68.56651567562457,27519891
20.707,0.2,0.5711,0.2081233589720235,66.24772270657301,27519422
20.759,0.2,0.5711,0.2081233589720235,66.24772270657301,27519422
20.811,0.2,0.5711,0.21175156369749598,67.40261613978966,27518943
20.863,0.2,0.5711,0.21175156369749598,67.40261613978966,27518943
20.915,0.2,0.5711,0.21034064766511787,66.95350761810849,27518468
20.965,0.2,0.5711,0.21034064766511787,66.95350761810849,27518468
21.016,0.2,0.5711,0.21073816394086942,67.08004097859917,27518004
21.067,0.2,0.5711,0.21073816394086942,67.08004097859917,27518004
21.118,0.2,0.5711,0.27044883354840826,86.08653742533279,27517541
21.169,0.2,0.5711,0.27044883354840826,86.08653742533279,27517541
21.221,0.2,0.5711,0.20441072680627048,65.06595518444989,27517074
